Wavelength	Intensity
991.25	521.7175
991.5	520.935
991.75	520.1525
992	519.37
992.25	517.5725
992.5	515.775
992.75	513.9775
993	512.18
993.25	509.755
993.5	507.33
993.75	504.905
994	502.48
994.25	499.665
994.5	496.85
994.75	494.035
995	491.22
995.25	491.375
995.5	491.53
995.75	491.685
996	491.84
996.25	489.18
996.5	486.52
996.75	483.86
997	481.2
997.25	482.0625
997.5	482.925
997.75	483.7875
998	484.65
998.25	480.425
998.5	476.2
998.75	471.975
999	467.75
999.25	466.5775
999.5	465.405
999.75	464.2325
1000	463.06
