Wavelength	Intensity
986.75	700.896
987	696.431
987.25	694.6335
987.5	692.836
987.75	691.0385
988	689.241
988.25	685.8785
988.5	682.516
988.75	679.1535
989	675.791
989.25	672.8335
989.5	669.876
989.75	666.9185
990	663.961
990.25	660.5985
990.5	657.236
990.75	653.8735
991	650.511
991.25	649.5835
991.5	648.656
991.75	647.7285
992	646.801
992.25	642.686
992.5	638.571
992.75	634.456
993	630.341
993.25	630.631
993.5	630.921
993.75	631.211
994	631.501
994.25	625.7035
994.5	619.906
994.75	614.1085
995	608.311
995.25	608.831
995.5	609.351
995.75	609.871
996	610.391
996.25	608.306
996.5	606.221
996.75	604.136
997	602.051
997.25	600.136
997.5	598.221
997.75	596.306
998	594.391
998.25	592.536
998.5	590.681
998.75	588.826
999	586.971
999.25	586.0435
999.5	585.116
999.75	584.1885
1000	583.261
