Wavelength	Intensity
984.75	1526.199
985	1515.044
985.25	1502.5015
985.5	1489.959
985.75	1477.4165
986	1464.874
986.25	1450.619
986.5	1436.364
986.75	1422.109
987	1407.854
987.25	1397.024
987.5	1386.194
987.75	1375.364
988	1364.534
988.25	1348.799
988.5	1333.064
988.75	1317.329
989	1301.594
989.25	1292.3365
989.5	1283.079
989.75	1273.8215
990	1264.564
990.25	1246.884
990.5	1229.204
990.75	1211.524
991	1193.844
991.25	1179.8215
991.5	1165.799
991.75	1151.7765
992	1137.754
992.25	1127.249
992.5	1116.744
992.75	1106.239
993	1095.734
993.25	1081.849
993.5	1067.964
993.75	1054.079
994	1040.194
994.25	1028.299
994.5	1016.404
994.75	1004.509
995	992.614
995.25	985.1615
995.5	977.709
995.75	970.2565
996	962.804
996.25	950.5415
996.5	938.279
996.75	926.0165
997	913.754
997.25	905.284
997.5	896.814
997.75	888.344
998	879.874
998.25	870.479
998.5	861.084
998.75	851.689
999	842.294
999.25	834.2865
999.5	826.279
999.75	818.2715
1000	810.264
