Wavelength	Intensity
983.25	574.288
983.5	571.198
983.75	568.108
984	565.018
984.25	563.2405
984.5	561.463
984.75	559.6855
985	557.908
985.25	558.938
985.5	559.968
985.75	560.998
986	562.028
986.25	558.4705
986.5	554.913
986.75	551.3555
987	547.798
987.25	545.833
987.5	543.868
987.75	541.903
988	539.938
988.25	535.913
988.5	531.888
988.75	527.863
989	523.838
989.25	523.5555
989.5	523.273
989.75	522.9905
990	522.708
990.25	520.6505
990.5	518.593
990.75	516.5355
991	514.478
991.25	509.703
991.5	504.928
991.75	500.153
992	495.378
992.25	495.5655
992.5	495.753
992.75	495.9405
993	496.128
993.25	493.3205
993.5	490.513
993.75	487.7055
994	484.898
994.25	481.9955
994.5	479.093
994.75	476.1905
995	473.288
995.25	474.318
995.5	475.348
995.75	476.378
996	477.408
996.25	473.478
996.5	469.548
996.75	465.618
997	461.688
997.25	463.5605
997.5	465.433
997.75	467.3055
998	469.178
998.25	465.9955
998.5	462.813
998.75	459.6305
999	456.448
