Wavelength	Intensity
990.75	724.832
991	722.947
991.25	719.9095
991.5	716.872
991.75	713.8345
992	710.797
992.25	706.612
992.5	702.427
992.75	698.242
993	694.057
993.25	692.9995
993.5	691.942
993.75	690.8845
994	689.827
994.25	687.9395
994.5	686.052
994.75	684.1645
995	682.277
995.25	679.6095
995.5	676.942
995.75	674.2745
996	671.607
996.25	669.6295
996.5	667.652
996.75	665.6745
997	663.697
997.25	663.1895
997.5	662.682
997.75	662.1745
998	661.667
998.25	657.3445
998.5	653.022
998.75	648.6995
999	644.377
