Wavelength	Intensity
963.5	1450.7555
963.75	1466.058
964	1481.3605
964.25	1488.103
964.5	1494.8455
964.75	1501.588
965	1508.3305
965.25	1522.0355
965.5	1535.7405
965.75	1549.4455
966	1563.1505
966.25	1569.273
966.5	1575.3955
966.75	1581.518
967	1587.6405
967.25	1598.2405
967.5	1608.8405
967.75	1619.4405
968	1630.0405
968.25	1636.208
968.5	1642.3755
968.75	1648.543
969	1654.7105
969.25	1665.3105
969.5	1675.9105
969.75	1686.5105
970	1697.1105
970.25	1698.5305
970.5	1699.9505
970.75	1701.3705
971	1702.7905
971.25	1708.778
971.5	1714.7655
971.75	1720.753
972	1726.7405
972.25	1729.048
972.5	1731.3555
972.75	1733.663
973	1735.9705
973.25	1738.588
973.5	1741.2055
973.75	1743.823
974	1746.4405
974.25	1743.778
974.5	1741.1155
974.75	1738.453
975	1735.7905
975.25	1737.433
975.5	1739.0755
975.75	1740.718
976	1742.3605
976.25	1737.7905
976.5	1733.2205
976.75	1728.6505
977	1724.0805
977.25	1724.7905
977.5	1725.5005
977.75	1726.2105
978	1726.9205
978.25	1721.598
978.5	1716.2755
978.75	1710.953
979	1705.6305
979.25	1702.8355
979.5	1700.0405
979.75	1697.2455
980	1694.4505
980.25	1686.8655
980.5	1679.2805
980.75	1671.6955
981	1664.1105
981.25	1658.698
981.5	1653.2855
981.75	1647.873
982	1642.4605
982.25	1632.5255
982.5	1622.5905
982.75	1612.6555
983	1602.7205
983.25	1597.398
983.5	1592.0755
983.75	1586.753
984	1581.4305
984.25	1568.878
984.5	1556.3255
984.75	1543.773
985	1531.2205
985.25	1525.143
985.5	1519.0655
985.75	1512.988
986	1506.9105
986.25	1494.578
986.5	1482.2455
986.75	1469.913
987	1457.5805
987.25	1448.0005
987.5	1438.4205
987.75	1428.8405
988	1419.2605
988.25	1406.308
988.5	1393.3555
988.75	1380.403
989	1367.4505
989.25	1357.5155
989.5	1347.5805
989.75	1337.6455
990	1327.7105
990.25	1314.1355
990.5	1300.5605
990.75	1286.9855
991	1273.4105
991.25	1264.1405
991.5	1254.8705
991.75	1245.6005
992	1236.3305
992.25	1224.3105
992.5	1212.2905
992.75	1200.2705
993	1188.2505
993.25	1177.4255
993.5	1166.6005
993.75	1155.7755
994	1144.9505
994.25	1133.5955
994.5	1122.2405
994.75	1110.8855
995	1099.5305
995.25	1092.523
995.5	1085.5155
995.75	1078.508
996	1071.5005
996.25	1058.0155
996.5	1044.5305
996.75	1031.0455
997	1017.5605
