Wavelength	Intensity
988.25	1374.3115
988.5	1361.359
988.75	1348.4065
989	1335.454
989.25	1325.519
989.5	1315.584
989.75	1305.649
990	1295.714
990.25	1282.139
990.5	1268.564
990.75	1254.989
991	1241.414
991.25	1232.144
991.5	1222.874
991.75	1213.604
992	1204.334
992.25	1192.314
992.5	1180.294
992.75	1168.274
993	1156.254
993.25	1145.429
993.5	1134.604
993.75	1123.779
994	1112.954
994.25	1101.599
994.5	1090.244
994.75	1078.889
995	1067.534
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
995.25	1060.5265
995.5	1053.519
995.75	1046.5115
996	1039.504
996.25	1026.019
996.5	1012.534
996.75	999.049
997	985.564
997.25	979.2215
997.5	972.879
997.75	966.5365
998	960.194
998.25	952.3865
998.5	944.579
998.75	936.7715
999	928.964
999.25	920.314
999.5	911.664
999.75	903.014
1000	894.364
