125:23:59:09.25	6.9632
125:23:59:09.50	7.5183
125:23:59:09.75	6.8822
125:23:59:10.00	7.4666
125:23:59:10.25	7.1307
125:23:59:10.50	7.0598
125:23:59:10.75	6.9431
125:23:59:11.00	7.4102
125:23:59:11.25	6.6284
125:23:59:11.50	7.3655
125:23:59:11.75	7.0468
125:23:59:12.00	6.7210
125:23:59:12.25	7.2328
125:23:59:12.50	7.2757
125:23:59:12.75	6.8880
125:23:59:13.00	7.1147
125:23:59:13.25	7.2796
125:23:59:13.50	6.7397
125:23:59:13.75	7.3309
125:23:59:14.00	7.4344
125:23:59:14.25	6.7556
125:23:59:14.50	7.6089
125:23:59:14.75	6.8722
125:23:59:15.00	6.6660
125:23:59:15.25	7.4526
125:23:59:15.50	7.1022
125:23:59:15.75	6.6432
125:23:59:16.00	6.7486
125:23:59:16.25	7.2304
125:23:59:16.50	7.4130
125:23:59:16.75	7.5242
125:23:59:17.00	7.5483
125:23:59:17.25	6.8472
125:23:59:17.50	6.7675
125:23:59:17.75	7.1252
125:23:59:18.00	6.9624
125:23:59:18.25	7.0553
125:23:59:18.50	6.9214
125:23:59:18.75	7.2862
125:23:59:19.00	6.9440
125:23:59:19.25	7.5479
125:23:59:19.50	6.8668
125:23:59:19.75	7.1965
125:23:59:20.00	7.2734
125:23:59:20.25	7.0525
125:23:59:20.50	7.0183
125:23:59:20.75	6.6908
125:23:59:21.00	6.9330
125:23:59:21.25	7.4845
125:23:59:21.50	6.6904
125:23:59:21.75	7.6205
125:23:59:22.00	7.1079
125:23:59:22.25	7.6417
125:23:59:22.50	7.0576
125:23:59:22.75	7.0700
125:23:59:23.00	6.7620
125:23:59:23.25	7.0167
125:23:59:23.50	7.0355
125:23:59:23.75	7.2703
125:23:59:24.00	7.3516
125:23:59:24.25	6.8960
125:23:59:24.50	7.2202
125:23:59:24.75	6.7492
125:23:59:25.00	7.1561
125:23:59:25.25	6.7334
125:23:59:25.50	6.7920
125:23:59:25.75	7.6036
125:23:59:26.00	6.9348
125:23:59:26.25	7.2492
125:23:59:26.50	7.1371
125:23:59:26.75	7.2739
125:23:59:27.00	6.7812
125:23:59:27.25	7.1116
125:23:59:27.50	7.0323
125:23:59:27.75	7.2511
125:23:59:28.00	6.9420
125:23:59:28.25	7.3902
125:23:59:28.50	6.9707
125:23:59:28.75	7.0221
125:23:59:29.00	7.0154
125:23:59:29.25	7.3033
125:23:59:29.50	7.3034
125:23:59:29.75	6.7378
125:23:59:30.00	7.5553
125:23:59:30.25	7.5561
125:23:59:30.50	6.7434
125:23:59:30.75	6.7815
125:23:59:31.00	7.0515
125:23:59:31.25	7.0518
125:23:59:31.50	7.1004
125:23:59:31.75	6.9266
125:23:59:32.00	6.9204
125:23:59:32.25	7.0617
125:23:59:32.50	7.3336
125:23:59:32.75	6.7040
125:23:59:33.00	7.0999
125:23:59:33.25	7.1803
125:23:59:33.50	6.8320
125:23:59:33.75	6.7780
125:23:59:34.00	7.5153
125:23:59:34.25	7.2216
125:23:59:34.50	6.7452
125:23:59:34.75	6.9817
125:23:59:35.00	7.0737
125:23:59:35.25	7.2502
125:23:59:35.50	7.0445
125:23:59:35.75	7.4301
125:23:59:36.00	7.2556
125:23:59:36.25	7.6662
125:23:59:36.50	7.5927
125:23:59:36.75	7.2862
125:23:59:37.00	6.9318
125:23:59:37.25	7.2396
125:23:59:37.50	7.5205
125:23:59:37.75	6.9622
125:23:59:38.00	7.4201
125:23:59:38.25	7.1846
125:23:59:38.50	6.7722
125:23:59:38.75	7.0246
125:23:59:39.00	7.1631
125:23:59:39.25	7.4317
125:23:59:39.50	6.7807
125:23:59:39.75	7.6465
125:23:59:40.00	7.1227
125:23:59:40.25	7.0273
125:23:59:40.50	7.1311
125:23:59:40.75	7.3228
125:23:59:41.00	7.2591
125:23:59:41.25	7.5651
125:23:59:41.50	7.1911
125:23:59:41.75	6.8584
125:23:59:42.00	7.1114
125:23:59:42.25	7.1423
125:23:59:42.50	7.5606
125:23:59:42.75	7.1543
125:23:59:43.00	7.7337
125:23:59:43.25	7.3960
125:23:59:43.50	7.2923
125:23:59:43.75	7.3304
125:23:59:44.00	6.8630
125:23:59:44.25	7.3207
125:23:59:44.50	7.5437
125:23:59:44.75	6.9631
125:23:59:45.00	7.6592
125:23:59:45.25	6.8335
125:23:59:45.50	7.5518
125:23:59:45.75	7.1166
125:23:59:46.00	7.5305
125:23:59:46.25	7.3034
125:23:59:46.50	7.6633
125:23:59:46.75	7.4020
125:23:59:47.00	7.5749
125:23:59:47.25	7.0761
125:23:59:47.50	7.6437
125:23:59:47.75	6.8329
125:23:59:48.00	6.7871
125:23:59:48.25	7.5995
125:23:59:48.50	7.6298
125:23:59:48.75	6.9507
125:23:59:49.00	7.6054
125:23:59:49.25	6.8220
125:23:59:49.50	7.7145
125:23:59:49.75	7.7160
125:23:59:50.00	7.3859
125:23:59:50.25	7.4558
125:23:59:50.50	7.5054
125:23:59:50.75	7.7491
125:23:59:51.00	7.3443
125:23:59:51.25	7.1794
125:23:59:51.50	7.2039
125:23:59:51.75	7.3699
125:23:59:52.00	7.6503
125:23:59:52.25	6.9461
125:23:59:52.50	6.8007
125:23:59:52.75	7.7149
125:23:59:53.00	7.1226
125:23:59:53.25	7.5043
125:23:59:53.50	6.8941
125:23:59:53.75	7.6500
125:23:59:54.00	6.8655
125:23:59:54.25	7.5525
125:23:59:54.50	7.2043
125:23:59:54.75	7.6571
125:23:59:55.00	7.6442
125:23:59:55.25	7.5346
125:23:59:55.50	6.8148
125:23:59:55.75	6.9978
125:23:59:56.00	7.3873
125:23:59:56.25	6.8481
125:23:59:56.50	7.0684
125:23:59:56.75	7.7542
125:23:59:57.00	7.1610
125:23:59:57.25	7.3525
125:23:59:57.50	6.9517
125:23:59:57.75	7.0320
125:23:59:58.00	7.4626
125:23:59:58.25	7.3319
125:23:59:58.50	7.0430
125:23:59:58.75	7.2086
125:23:59:59.00	7.0177
125:23:59:59.25	7.3579
125:23:59:59.50	7.7943
125:23:59:59.75	7.0154
126:00:00:00.00	7.7035
126:00:00:00.25	7.4658
126:00:00:00.50	6.9412
126:00:00:00.75	7.0934
126:00:00:01.00	7.0864
126:00:00:01.25	7.4295
126:00:00:01.50	6.9415
126:00:00:01.75	7.7925
126:00:00:02.00	6.9133
126:00:00:02.25	6.9384
126:00:00:02.50	7.0979
126:00:00:02.75	7.6181
126:00:00:03.00	7.5038
126:00:00:03.25	7.0259
126:00:00:03.50	7.3096
126:00:00:03.75	7.0438
126:00:00:04.00	7.1942
126:00:00:04.25	7.3377
126:00:00:04.50	7.5338
126:00:00:04.75	6.9035
126:00:00:05.00	7.5900
126:00:00:05.25	7.2203
126:00:00:05.50	7.0023
126:00:00:05.75	7.3239
126:00:00:06.00	7.3134
126:00:00:06.25	7.6451
126:00:00:06.50	7.8272
126:00:00:06.75	6.9517
126:00:00:07.00	6.8581
126:00:00:07.25	7.4276
126:00:00:07.50	7.0305
126:00:00:07.75	6.9419
126:00:00:08.00	7.3385
126:00:00:08.25	7.4310
126:00:00:08.50	7.6452
126:00:00:08.75	7.1343
126:00:00:09.00	7.2432
126:00:00:09.25	7.5531
126:00:00:09.50	7.8003
126:00:00:09.75	7.4360
126:00:00:10.00	6.9870
126:00:00:10.25	7.0734
126:00:00:10.50	7.1151
126:00:00:10.75	7.3187
126:00:00:11.00	7.7034
126:00:00:11.25	7.0474
126:00:00:11.50	6.9595
126:00:00:11.75	7.7621
126:00:00:12.00	7.5457
126:00:00:12.25	7.8163
126:00:00:12.50	7.0982
126:00:00:12.75	7.3892
126:00:00:13.00	7.8636
126:00:00:13.25	6.9460
126:00:00:13.50	7.1223
126:00:00:13.75	7.4041
126:00:00:14.00	7.6570
126:00:00:14.25	7.3593
126:00:00:14.50	7.4229
126:00:00:14.75	7.2138
126:00:00:15.00	7.2836
126:00:00:15.25	7.5903
126:00:00:15.50	7.7590
126:00:00:15.75	7.6043
126:00:00:16.00	7.0459
126:00:00:16.25	6.9855
126:00:00:16.50	7.8114
126:00:00:16.75	7.0916
126:00:00:17.00	6.9632
126:00:00:17.25	7.8534
126:00:00:17.50	6.9100
126:00:00:17.75	6.9270
126:00:00:18.00	6.9741
126:00:00:18.25	7.4574
126:00:00:18.50	7.6046
126:00:00:18.75	7.3315
126:00:00:19.00	7.0011
126:00:00:19.25	7.6088
126:00:00:19.50	7.3947
126:00:00:19.75	7.8338
126:00:00:20.00	7.7614
126:00:00:20.25	7.2614
126:00:00:20.50	7.2258
126:00:00:20.75	7.4594
126:00:00:21.00	7.7253
126:00:00:21.25	7.1363
126:00:00:21.50	7.3298
126:00:00:21.75	7.0584
126:00:00:22.00	7.7890
126:00:00:22.25	6.9330
126:00:00:22.50	7.7463
126:00:00:22.75	7.7644
126:00:00:23.00	7.2132
126:00:00:23.25	7.7896
126:00:00:23.50	7.2112
126:00:00:23.75	7.5132
126:00:00:24.00	7.4715
126:00:00:24.25	7.0573
126:00:00:24.50	7.5489
126:00:00:24.75	7.7257
126:00:00:25.00	7.6465
126:00:00:25.25	7.0134
126:00:00:25.50	7.3960
126:00:00:25.75	7.3137
126:00:00:26.00	7.2796
126:00:00:26.25	7.6455
126:00:00:26.50	7.5262
126:00:00:26.75	7.2225
126:00:00:27.00	7.5119
126:00:00:27.25	7.1645
126:00:00:27.50	7.1916
126:00:00:27.75	7.4521
126:00:00:28.00	7.9358
126:00:00:28.25	7.2272
126:00:00:28.50	7.1813
126:00:00:28.75	7.7962
126:00:00:29.00	7.1083
126:00:00:29.25	7.5500
126:00:00:29.50	7.4040
126:00:00:29.75	7.1757
126:00:00:30.00	7.0707
126:00:00:30.25	6.9562
126:00:00:30.50	7.0090
126:00:00:30.75	7.8047
126:00:00:31.00	7.4152
126:00:00:31.25	7.3983
126:00:00:31.50	7.2443
126:00:00:31.75	7.3781
126:00:00:32.00	7.1176
126:00:00:32.25	7.8809
126:00:00:32.50	7.8638
126:00:00:32.75	7.3934
126:00:00:33.00	7.7344
126:00:00:33.25	7.8615
126:00:00:33.50	6.9869
126:00:00:33.75	7.0285
126:00:00:34.00	6.9885
126:00:00:34.25	7.8180
126:00:00:34.50	7.4170
126:00:00:34.75	7.6563
126:00:00:35.00	7.8803
126:00:00:35.25	7.8119
126:00:00:35.50	7.8867
126:00:00:35.75	7.8517
126:00:00:36.00	7.2893
126:00:00:36.25	7.8907
126:00:00:36.50	7.7049
126:00:00:36.75	7.6256
126:00:00:37.00	7.5095
126:00:00:37.25	7.9529
126:00:00:37.50	7.8429
126:00:00:37.75	7.1648
126:00:00:38.00	7.6812
126:00:00:38.25	7.2516
126:00:00:38.50	7.4278
126:00:00:38.75	7.5676
126:00:00:39.00	7.5161
126:00:00:39.25	7.8502
126:00:00:39.50	7.8976
126:00:00:39.75	7.3569
126:00:00:40.00	7.5219
126:00:00:40.25	7.3226
126:00:00:40.50	7.8593
126:00:00:40.75	7.3013
126:00:00:41.00	7.4634
126:00:00:41.25	7.8032
126:00:00:41.50	7.2584
126:00:00:41.75	7.4403
126:00:00:42.00	7.6334
126:00:00:42.25	7.3672
126:00:00:42.50	7.9718
126:00:00:42.75	7.1447
126:00:00:43.00	8.0299
126:00:00:43.25	7.5659
126:00:00:43.50	7.6848
126:00:00:43.75	7.7675
126:00:00:44.00	7.6690
126:00:00:44.25	7.2183
126:00:00:44.50	7.9125
126:00:00:44.75	7.2670
126:00:00:45.00	7.4194
126:00:00:45.25	7.6778
126:00:00:45.50	8.0258
126:00:00:45.75	7.7050
126:00:00:46.00	7.7726
126:00:00:46.25	7.5658
126:00:00:46.50	7.3069
126:00:00:46.75	7.9179
126:00:00:47.00	7.1466
126:00:00:47.25	7.5700
126:00:00:47.50	7.7489
126:00:00:47.75	7.8391
126:00:00:48.00	7.4716
126:00:00:48.25	7.9782
126:00:00:48.50	7.1964
126:00:00:48.75	7.5746
126:00:00:49.00	7.3969
126:00:00:49.25	7.4887
126:00:00:49.50	7.9769
126:00:00:49.75	7.3916
126:00:00:50.00	7.6524
126:00:00:50.25	7.6766
126:00:00:50.50	7.6902
126:00:00:50.75	8.0092
126:00:00:51.00	7.1706
126:00:00:51.25	7.8403
126:00:00:51.50	7.7884
126:00:00:51.75	8.0794
126:00:00:52.00	7.5258
126:00:00:52.25	8.0540
126:00:00:52.50	7.6369
126:00:00:52.75	8.0593
126:00:00:53.00	7.1902
126:00:00:53.25	7.6134
126:00:00:53.50	7.9630
126:00:00:53.75	7.4592
126:00:00:54.00	7.9928
126:00:00:54.25	7.5092
126:00:00:54.50	7.3547
126:00:00:54.75	7.3053
126:00:00:55.00	7.8848
126:00:00:55.25	8.0694
126:00:00:55.50	7.5434
126:00:00:55.75	7.6394
126:00:00:56.00	7.5957
126:00:00:56.25	7.5765
126:00:00:56.50	7.3359
126:00:00:56.75	7.4284
126:00:00:57.00	7.6393
126:00:00:57.25	7.1841
126:00:00:57.50	8.1059
126:00:00:57.75	7.4747
126:00:00:58.00	8.1376
126:00:00:58.25	8.0793
126:00:00:58.50	7.5907
126:00:00:58.75	7.9723
126:00:00:59.00	7.9668
126:00:00:59.25	7.9105
126:00:00:59.50	8.0042
126:00:00:59.75	7.4806
126:00:01:00.00	7.9043
126:00:01:00.25	7.7438
126:00:01:00.50	7.5009
126:00:01:00.75	7.7253
126:00:01:01.00	7.9766
126:00:01:01.25	7.9855
126:00:01:01.50	7.4262
126:00:01:01.75	7.9266
126:00:01:02.00	8.0055
126:00:01:02.25	7.9560
126:00:01:02.50	7.4475
126:00:01:02.75	7.7018
126:00:01:03.00	7.3035
126:00:01:03.25	8.1687
126:00:01:03.50	7.4464
126:00:01:03.75	8.0936
126:00:01:04.00	7.3398
126:00:01:04.25	7.4954
126:00:01:04.50	8.1505
126:00:01:04.75	7.8678
126:00:01:05.00	7.7846
126:00:01:05.25	7.7915
126:00:01:05.50	7.5906
126:00:01:05.75	7.3465
126:00:01:06.00	7.8008
126:00:01:06.25	7.9129
126:00:01:06.50	7.5694
126:00:01:06.75	7.3606
126:00:01:07.00	7.8778
126:00:01:07.25	7.7975
126:00:01:07.50	7.2890
126:00:01:07.75	7.7112
126:00:01:08.00	7.3337
126:00:01:08.25	7.3461
126:00:01:08.50	7.8046
126:00:01:08.75	7.4988
126:00:01:09.00	7.6681
126:00:01:09.25	7.3179
126:00:01:09.50	7.7178
126:00:01:09.75	7.6352
126:00:01:10.00	7.9237
126:00:01:10.25	7.8987
126:00:01:10.50	7.3706
126:00:01:10.75	8.1729
126:00:01:11.00	7.9148
126:00:01:11.25	7.4965
126:00:01:11.50	8.2479
126:00:01:11.75	7.2938
126:00:01:12.00	7.3507
126:00:01:12.25	7.3734
126:00:01:12.50	7.6859
126:00:01:12.75	7.3461
126:00:01:13.00	7.8308
126:00:01:13.25	8.0496
126:00:01:13.50	8.0072
126:00:01:13.75	8.1433
126:00:01:14.00	7.4406
126:00:01:14.25	8.1453
126:00:01:14.50	7.6472
126:00:01:14.75	7.6768
126:00:01:15.00	7.5363
126:00:01:15.25	7.8512
126:00:01:15.50	7.6025
126:00:01:15.75	7.3239
126:00:01:16.00	7.7765
126:00:01:16.25	7.8377
126:00:01:16.50	8.2838
126:00:01:16.75	7.3532
126:00:01:17.00	7.9610
126:00:01:17.25	7.4056
126:00:01:17.50	7.5169
126:00:01:17.75	7.8260
126:00:01:18.00	8.1260
126:00:01:18.25	8.1101
126:00:01:18.50	8.1335
126:00:01:18.75	8.1806
126:00:01:19.00	7.9553
126:00:01:19.25	7.8549
126:00:01:19.50	8.1563
126:00:01:19.75	7.7454
126:00:01:20.00	7.8684
126:00:01:20.25	7.5314
126:00:01:20.50	7.7852
126:00:01:20.75	8.1476
126:00:01:21.00	7.5580
126:00:01:21.25	7.7055
126:00:01:21.50	8.1165
126:00:01:21.75	8.1204
126:00:01:22.00	7.6795
126:00:01:22.25	8.2802
126:00:01:22.50	8.1882
126:00:01:22.75	7.9982
126:00:01:23.00	8.0933
126:00:01:23.25	7.9610
126:00:01:23.50	7.3802
126:00:01:23.75	7.9520
126:00:01:24.00	7.9968
126:00:01:24.25	7.5188
126:00:01:24.50	7.5514
126:00:01:24.75	7.8649
126:00:01:25.00	8.0114
126:00:01:25.25	8.1897
126:00:01:25.50	7.5529
126:00:01:25.75	7.8480
126:00:01:26.00	8.0064
126:00:01:26.25	7.8502
126:00:01:26.50	7.9364
126:00:01:26.75	8.0574
126:00:01:27.00	7.5533
126:00:01:27.25	7.8960
126:00:01:27.50	8.0021
126:00:01:27.75	7.5190
126:00:01:28.00	7.7833
126:00:01:28.25	7.6766
126:00:01:28.50	7.5241
126:00:01:28.75	8.3706
126:00:01:29.00	7.5861
126:00:01:29.25	8.2546
126:00:01:29.50	7.8181
126:00:01:29.75	7.4098
126:00:01:30.00	8.2620
126:00:01:30.25	7.4751
126:00:01:30.50	8.1718
126:00:01:30.75	7.9998
126:00:01:31.00	8.0184
126:00:01:31.25	7.6021
126:00:01:31.50	7.6157
126:00:01:31.75	7.6786
126:00:01:32.00	7.6140
126:00:01:32.25	8.2444
126:00:01:32.50	7.9357
126:00:01:32.75	7.6156
126:00:01:33.00	8.2994
126:00:01:33.25	8.0633
126:00:01:33.50	8.1932
126:00:01:33.75	7.7501
126:00:01:34.00	8.3031
126:00:01:34.25	7.6438
126:00:01:34.50	8.1072
126:00:01:34.75	7.8457
126:00:01:35.00	7.7988
126:00:01:35.25	7.8776
126:00:01:35.50	7.6289
126:00:01:35.75	8.3324
126:00:01:36.00	7.8098
126:00:01:36.25	7.5277
126:00:01:36.50	7.6269
126:00:01:36.75	7.7648
126:00:01:37.00	8.1024
126:00:01:37.25	7.7666
126:00:01:37.50	8.4737
126:00:01:37.75	8.1780
126:00:01:38.00	7.7980
126:00:01:38.25	8.4119
126:00:01:38.50	8.2268
126:00:01:38.75	7.5653
126:00:01:39.00	8.2293
126:00:01:39.25	8.3860
126:00:01:39.50	8.4927
126:00:01:39.75	7.6634
126:00:01:40.00	8.4832
126:00:01:40.25	8.3580
126:00:01:40.50	7.6202
126:00:01:40.75	8.3855
126:00:01:41.00	8.0674
126:00:01:41.25	8.0621
126:00:01:41.50	8.3632
126:00:01:41.75	8.4450
126:00:01:42.00	8.3106
126:00:01:42.25	7.9582
126:00:01:42.50	8.0381
126:00:01:42.75	8.4987
126:00:01:43.00	7.7361
126:00:01:43.25	7.8264
126:00:01:43.50	8.3816
126:00:01:43.75	7.7045
126:00:01:44.00	7.6309
126:00:01:44.25	7.9545
126:00:01:44.50	8.1197
126:00:01:44.75	7.7488
126:00:01:45.00	7.8317
126:00:01:45.25	8.2845
126:00:01:45.50	8.0860
126:00:01:45.75	7.9553
126:00:01:46.00	7.6362
126:00:01:46.25	7.7125
126:00:01:46.50	8.0651
126:00:01:46.75	7.7372
126:00:01:47.00	8.3396
126:00:01:47.25	8.1103
126:00:01:47.50	7.9738
126:00:01:47.75	8.5224
126:00:01:48.00	7.6983
126:00:01:48.25	7.9280
126:00:01:48.50	7.8050
126:00:01:48.75	7.8424
126:00:01:49.00	8.5534
126:00:01:49.25	8.0063
126:00:01:49.50	7.8081
126:00:01:49.75	7.8425
126:00:01:50.00	8.2408
126:00:01:50.25	7.9455
126:00:01:50.50	8.2056
126:00:01:50.75	8.5161
126:00:01:51.00	8.1203
126:00:01:51.25	8.3487
126:00:01:51.50	8.5072
126:00:01:51.75	8.1460
126:00:01:52.00	8.4485
126:00:01:52.25	8.5529
126:00:01:52.50	7.8428
126:00:01:52.75	8.6403
126:00:01:53.00	8.5075
126:00:01:53.25	7.8927
126:00:01:53.50	8.3121
126:00:01:53.75	8.7205
126:00:01:54.00	8.0811
126:00:01:54.25	8.2722
126:00:01:54.50	8.2677
126:00:01:54.75	8.5887
126:00:01:55.00	8.5794
126:00:01:55.25	8.1763
126:00:01:55.50	8.4858
126:00:01:55.75	8.3141
126:00:01:56.00	7.8269
126:00:01:56.25	8.3527
126:00:01:56.50	8.0054
126:00:01:56.75	8.1018
126:00:01:57.00	8.7119
126:00:01:57.25	8.1009
126:00:01:57.50	8.1949
126:00:01:57.75	8.4598
126:00:01:58.00	7.8447
126:00:01:58.25	8.6579
126:00:01:58.50	8.0355
126:00:01:58.75	7.9257
126:00:01:59.00	8.2233
126:00:01:59.25	8.5491
126:00:01:59.50	7.8757
126:00:01:59.75	8.5222
126:00:02:00.00	8.2205
126:00:02:00.25	8.1790
126:00:02:00.50	8.5536
126:00:02:00.75	7.8606
126:00:02:01.00	8.5554
126:00:02:01.25	8.3081
126:00:02:01.50	8.5223
126:00:02:01.75	7.9383
126:00:02:02.00	8.7367
126:00:02:02.25	8.1109
126:00:02:02.50	8.3727
126:00:02:02.75	8.1078
126:00:02:03.00	8.2056
126:00:02:03.25	8.6817
126:00:02:03.50	8.1110
126:00:02:03.75	8.5154
126:00:02:04.00	8.0113
126:00:02:04.25	8.1119
126:00:02:04.50	8.7465
126:00:02:04.75	8.1918
126:00:02:05.00	8.2937
126:00:02:05.25	7.9756
126:00:02:05.50	8.4505
126:00:02:05.75	8.2901
126:00:02:06.00	7.9477
126:00:02:06.25	8.1214
126:00:02:06.50	8.2651
126:00:02:06.75	7.9671
126:00:02:07.00	8.0480
126:00:02:07.25	8.8774
126:00:02:07.50	8.1443
126:00:02:07.75	8.1923
126:00:02:08.00	8.8303
126:00:02:08.25	8.1209
126:00:02:08.50	8.6724
126:00:02:08.75	8.4863
126:00:02:09.00	8.2530
126:00:02:09.25	8.5808
126:00:02:09.50	8.9402
126:00:02:09.75	8.2673
126:00:02:10.00	8.4785
126:00:02:10.25	8.0664
126:00:02:10.50	8.6004
126:00:02:10.75	8.7865
126:00:02:11.00	8.7856
126:00:02:11.25	8.9720
126:00:02:11.50	8.1749
126:00:02:11.75	8.8073
126:00:02:12.00	8.5052
126:00:02:12.25	8.1826
126:00:02:12.50	8.9639
126:00:02:12.75	8.3972
126:00:02:13.00	8.4823
126:00:02:13.25	8.6278
126:00:02:13.50	8.9091
126:00:02:13.75	8.5748
126:00:02:14.00	8.8005
126:00:02:14.25	8.6912
126:00:02:14.50	8.9166
126:00:02:14.75	8.6997
126:00:02:15.00	8.7898
126:00:02:15.25	8.8345
126:00:02:15.50	8.7026
126:00:02:15.75	8.5215
126:00:02:16.00	8.3404
126:00:02:16.25	8.1115
126:00:02:16.50	8.2999
126:00:02:16.75	8.2845
126:00:02:17.00	8.6865
126:00:02:17.25	8.3867
126:00:02:17.50	9.0126
126:00:02:17.75	8.7781
126:00:02:18.00	8.4436
126:00:02:18.25	8.8550
126:00:02:18.50	8.1459
126:00:02:18.75	8.8880
126:00:02:19.00	8.1603
126:00:02:19.25	8.5165
126:00:02:19.50	8.4730
126:00:02:19.75	8.9305
126:00:02:20.00	8.5977
126:00:02:20.25	9.0806
126:00:02:20.50	9.1085
126:00:02:20.75	8.4394
126:00:02:21.00	8.5421
126:00:02:21.25	8.5381
126:00:02:21.50	8.5965
126:00:02:21.75	8.2044
126:00:02:22.00	8.9662
126:00:02:22.25	8.3776
126:00:02:22.50	8.5444
126:00:02:22.75	8.3085
126:00:02:23.00	8.8532
126:00:02:23.25	8.8291
126:00:02:23.50	8.7368
126:00:02:23.75	8.6367
126:00:02:24.00	8.2489
126:00:02:24.25	8.8798
126:00:02:24.50	8.4888
126:00:02:24.75	8.4845
126:00:02:25.00	8.2410
126:00:02:25.25	8.4915
126:00:02:25.50	8.4728
126:00:02:25.75	8.4217
126:00:02:26.00	8.4464
126:00:02:26.25	8.7591
126:00:02:26.50	8.5037
126:00:02:26.75	9.0465
126:00:02:27.00	8.8753
126:00:02:27.25	9.2531
126:00:02:27.50	8.2958
126:00:02:27.75	8.9976
126:00:02:28.00	8.3565
126:00:02:28.25	8.5659
126:00:02:28.50	8.4690
126:00:02:28.75	8.4355
126:00:02:29.00	8.3678
126:00:02:29.25	8.9513
126:00:02:29.50	8.8652
126:00:02:29.75	8.4280
126:00:02:30.00	8.7704
126:00:02:30.25	8.9782
126:00:02:30.50	8.6548
126:00:02:30.75	8.4829
126:00:02:31.00	8.6013
126:00:02:31.25	9.1076
126:00:02:31.50	8.7622
126:00:02:31.75	8.7145
126:00:02:32.00	8.5123
126:00:02:32.25	8.4681
126:00:02:32.50	8.6315
126:00:02:32.75	8.4925
126:00:02:33.00	8.6725
126:00:02:33.25	8.7264
126:00:02:33.50	8.5093
126:00:02:33.75	9.2859
126:00:02:34.00	9.0301
126:00:02:34.25	8.8984
126:00:02:34.50	9.1532
126:00:02:34.75	9.3571
126:00:02:35.00	8.8169
126:00:02:35.25	8.7512
126:00:02:35.50	8.6961
126:00:02:35.75	8.9507
126:00:02:36.00	9.0490
126:00:02:36.25	9.1972
126:00:02:36.50	8.4544
126:00:02:36.75	8.5454
126:00:02:37.00	8.7582
126:00:02:37.25	8.8430
126:00:02:37.50	8.8901
126:00:02:37.75	9.3922
126:00:02:38.00	9.0272
126:00:02:38.25	9.3425
126:00:02:38.50	8.4928
126:00:02:38.75	8.5692
126:00:02:39.00	9.4837
126:00:02:39.25	9.0600
126:00:02:39.50	9.4875
126:00:02:39.75	9.3767
126:00:02:40.00	9.2244
126:00:02:40.25	9.4289
126:00:02:40.50	8.9609
126:00:02:40.75	9.3603
126:00:02:41.00	9.1639
126:00:02:41.25	8.9548
126:00:02:41.50	8.6051
126:00:02:41.75	8.8947
126:00:02:42.00	8.6880
126:00:02:42.25	8.8386
126:00:02:42.50	8.9762
126:00:02:42.75	8.8343
126:00:02:43.00	9.4430
126:00:02:43.25	9.0428
126:00:02:43.50	9.1052
126:00:02:43.75	8.7129
126:00:02:44.00	8.7339
126:00:02:44.25	8.8041
126:00:02:44.50	9.2513
126:00:02:44.75	8.9105
126:00:02:45.00	8.6993
126:00:02:45.25	9.5403
126:00:02:45.50	9.2638
126:00:02:45.75	8.8365
126:00:02:46.00	9.3711
126:00:02:46.25	8.8109
126:00:02:46.50	8.8198
126:00:02:46.75	8.9022
126:00:02:47.00	9.1436
126:00:02:47.25	9.3485
126:00:02:47.50	9.5888
126:00:02:47.75	9.2740
126:00:02:48.00	9.2854
126:00:02:48.25	9.2514
126:00:02:48.50	8.8427
126:00:02:48.75	9.0655
126:00:02:49.00	9.6475
126:00:02:49.25	8.8451
126:00:02:49.50	8.9264
126:00:02:49.75	9.4153
126:00:02:50.00	9.4869
126:00:02:50.25	9.5735
126:00:02:50.50	9.0821
126:00:02:50.75	8.7339
126:00:02:51.00	9.0491
126:00:02:51.25	8.8148
126:00:02:51.50	9.0676
126:00:02:51.75	8.9371
126:00:02:52.00	9.1188
126:00:02:52.25	9.4110
126:00:02:52.50	9.2027
126:00:02:52.75	8.9621
126:00:02:53.00	8.7546
126:00:02:53.25	8.9846
126:00:02:53.50	9.0847
126:00:02:53.75	8.7532
126:00:02:54.00	9.5773
126:00:02:54.25	9.1355
126:00:02:54.50	9.4438
126:00:02:54.75	8.8180
126:00:02:55.00	9.3314
126:00:02:55.25	9.1202
126:00:02:55.50	8.8878
126:00:02:55.75	9.3146
126:00:02:56.00	9.1561
126:00:02:56.25	9.1484
126:00:02:56.50	9.5759
126:00:02:56.75	9.5943
126:00:02:57.00	9.2492
126:00:02:57.25	9.1064
126:00:02:57.50	8.9569
126:00:02:57.75	9.7805
126:00:02:58.00	8.9602
126:00:02:58.25	8.9782
126:00:02:58.50	9.0219
126:00:02:58.75	9.8323
126:00:02:59.00	9.6662
126:00:02:59.25	8.9504
126:00:02:59.50	9.6490
126:00:02:59.75	9.0022
126:00:03:00.00	9.0409
126:00:03:00.25	9.6202
126:00:03:00.50	9.3774
126:00:03:00.75	8.9339
126:00:03:01.00	9.4521
126:00:03:01.25	8.9450
126:00:03:01.50	9.4859
126:00:03:01.75	9.2040
126:00:03:02.00	9.1834
126:00:03:02.25	9.3717
